,id_cliente,cancelacion,genero,adulto_mayor,tiene_pareja,tiene_dependientes,antiguedad,servicio_de_telefono,lineas_multiples,servicio_internet,seguridad_en_linea,respaldo_en_linea,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,periodicidad_de_contrato,factura_electronica,forma_de_pago,cargos_mensuales,cargos_totales,cargos_diarios
2997,4160-AMJTL,1,Femenino,1,0,0,8,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque electrónico,19.65,164.3,0.645532194480946
2998,4163-HFTUK,0,Masculino,0,0,0,51,1,0,No,2,2,2,2,2,2,Anual,0,Cheque electrónico,19.1,1007.8,0.6274638633377135
2999,4163-KIUHY,0,Masculino,0,0,0,35,1,1,No,2,2,2,2,2,2,Mensual,1,Cheque electrónico,25.6,901.25,0.8409986859395532
3000,4163-NCJAK,0,Femenino,0,1,0,46,1,1,No,2,2,2,2,2,2,Anual,1,Tranferencia electrónica,24.45,1066.15,0.8032194480946123
3001,4174-LPGTI,1,Femenino,0,1,1,41,1,0,DSL,0,1,0,1,0,1,Anual,1,Tranferencia electrónica,66.5,2728.6,2.1846254927726676
3002,4176-FXYBO,0,Masculino,0,1,0,54,1,1,Fibra óptica,1,1,1,0,1,1,Mensual,0,Cheque electrónico,109.55,6118.95,3.598883048620236
3003,4176-RELJR,0,Masculino,1,0,0,67,1,1,No,2,2,2,2,2,2,Bienal,0,TDC,25.1,1672.15,0.8245729303547963
3004,4177-JPDFU,0,Masculino,0,0,0,12,0,2,DSL,0,1,0,1,0,0,Mensual,0,Cheque,34.0,442.45,1.1169513797634691
3005,4178-EGMON,0,Masculino,0,1,0,70,1,1,Fibra óptica,1,1,0,1,0,0,Bienal,1,TDC,88.0,5986.45,2.890932982917214
3006,4182-BGSIQ,0,Femenino,0,1,1,10,1,0,No,2,2,2,2,2,2,Mensual,1,Tranferencia electrónica,19.8,196.75,0.6504599211563732
3007,4183-MYFRB,0,Femenino,0,0,0,21,1,0,Fibra óptica,0,1,1,0,0,1,Mensual,1,Cheque electrónico,90.05,1862.9,2.958278580814717
3008,4183-WCSEP,1,Masculino,0,0,0,31,1,0,Fibra óptica,0,1,0,1,0,0,Mensual,1,Cheque electrónico,78.45,2435.15,2.577201051248357
3009,4184-TJFAN,1,Femenino,1,1,1,3,1,0,Fibra óptica,1,0,0,1,1,0,Mensual,1,Cheque,88.3,273.75,2.9007884362680683
3010,4184-VODJZ,0,Masculino,0,1,1,63,1,1,Fibra óptica,0,1,0,0,0,1,Anual,1,Cheque electrónico,91.35,5764.7,3.000985545335085
3011,4186-ZBUEW,0,Femenino,0,0,0,36,1,1,DSL,0,1,0,1,0,1,Anual,1,Cheque,70.7,2511.95,2.3226018396846255
3012,4187-CINZD,1,Femenino,1,0,0,46,1,0,Fibra óptica,0,1,0,0,1,1,Anual,0,TDC,95.25,4424.2,3.129106438896189
3013,4188-FRABG,0,Masculino,0,1,0,57,1,1,Fibra óptica,1,1,1,1,1,0,Mensual,1,Cheque electrónico,103.05,5925.75,3.3853482260183965
3014,4188-PCPIG,0,Femenino,0,1,0,57,1,0,DSL,1,1,0,1,1,0,Bienal,1,TDC,70.35,4124.65,2.3111038107752955
3015,4189-NAKJS,0,Masculino,0,0,0,26,1,1,DSL,0,0,0,0,0,0,Anual,1,TDC,51.55,1295.4,1.6934954007884362
3016,4190-MFLUW,1,Femenino,0,1,1,10,1,0,DSL,0,0,1,1,0,0,Mensual,0,TDC,55.2,528.35,1.8134034165571618
3017,4191-XOVOM,0,Masculino,0,0,0,63,1,1,Fibra óptica,0,1,0,1,1,1,Mensual,0,Cheque electrónico,105.4,6713.2,3.462549277266754
3018,4192-GORJT,1,Masculino,0,1,0,5,1,0,Fibra óptica,0,0,1,0,1,1,Mensual,1,Cheque electrónico,94.45,498.1,3.1028252299605783
3019,4193-IBKSW,0,Masculino,0,1,1,72,1,1,No,2,2,2,2,2,2,Bienal,0,Tranferencia electrónica,24.75,1769.6,0.8130749014454665
3020,4193-ORFCL,1,Femenino,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,45.1,45.1,1.4816031537450722
3021,4194-FJARJ,0,Femenino,0,1,1,54,1,1,DSL,1,0,0,1,0,0,Bienal,0,Tranferencia electrónica,60.0,3273.95,1.9710906701708277
3022,4194-WHFCB,0,Femenino,0,1,1,59,1,1,Fibra óptica,0,1,0,1,0,1,Mensual,1,Tranferencia electrónica,96.65,5580.8,3.1750985545335086
3023,4195-NZGTA,0,Femenino,0,0,0,1,0,2,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,25.25,25.25,0.8295006570302234
3024,4195-PNGZS,0,Masculino,0,1,1,69,1,1,No,2,2,2,2,2,2,Bienal,0,Tranferencia electrónica,24.45,1718.2,0.8032194480946123
3025,4195-SMMNX,1,Masculino,0,0,0,2,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.35,33.2,0.6685282522996058
3026,4198-VFOEA,0,Femenino,0,0,0,12,0,2,DSL,1,0,0,1,0,0,Anual,1,Cheque,33.6,435.45,1.1038107752956636
3027,4199-QHJNM,0,Masculino,1,1,0,67,1,1,Fibra óptica,0,1,0,1,1,1,Bienal,0,Tranferencia electrónica,102.9,6989.7,3.3804204993429696
3028,4201-JMNGR,1,Femenino,1,0,0,1,1,0,DSL,1,0,1,0,0,0,Mensual,1,Cheque electrónico,55.8,55.8,1.8331143232588698
3029,4203-QGNZA,0,Femenino,0,0,1,28,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.25,535.35,0.6652431011826544
3030,4208-UFFGW,1,Masculino,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,44.95,85.15,1.4766754270696452
3031,4210-QFJMF,1,Femenino,0,0,0,4,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,Cheque electrónico,79.15,317.25,2.6001971090670173
3032,4211-MMAZN,1,Masculino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.25,20.25,0.6652431011826544
3033,4213-HKBJO,0,Femenino,0,0,0,33,1,1,No,2,2,2,2,2,2,Bienal,0,TDC,25.7,826.1,0.8442838370565046
3034,4220-TINQT,0,Femenino,0,1,0,61,1,1,Fibra óptica,0,0,1,1,1,1,Mensual,1,Cheque electrónico,106.35,6751.35,3.493758212877792
3035,4223-BKEOR,0,Femenino,0,0,1,21,1,0,DSL,1,0,1,0,0,1,Anual,0,Cheque,64.85,1336.8,2.1304204993429696
3036,4223-WOZCM,0,Masculino,1,0,0,2,1,0,DSL,0,0,1,0,0,0,Mensual,0,Cheque,49.95,107.1,1.6409329829172141
3037,4226-KKDON,0,Masculino,0,0,0,8,1,0,DSL,0,1,0,1,1,0,Mensual,1,Cheque electrónico,66.65,520.95,2.189553219448095
3038,4227-OJHAL,0,Femenino,0,1,1,68,1,1,DSL,1,1,1,0,1,0,Anual,1,TDC,73.0,5163.0,2.3981603153745072
3039,4228-ZGYUW,1,Masculino,0,0,0,4,1,1,Fibra óptica,0,1,0,0,0,1,Mensual,1,Cheque electrónico,90.05,368.1,2.958278580814717
3040,4229-CZMLL,1,Masculino,0,0,0,6,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,74.9,469.8,2.4605781865965834
3041,4231-LZUYM,0,Femenino,0,1,0,72,1,1,No,2,2,2,2,2,2,Bienal,0,Tranferencia electrónica,25.65,1887.0,0.8426412614980289
3042,4232-JGKIY,0,Masculino,0,0,0,1,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque electrónico,19.2,19.2,0.6307490144546649
3043,4234-XTNEA,0,Masculino,0,0,0,2,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,Cheque electrónico,79.95,174.45,2.6264783180026283
3044,4236-UJPWO,0,Femenino,0,0,0,2,0,2,DSL,0,0,0,0,0,0,Mensual,0,Cheque electrónico,24.5,46.4,0.804862023653088
3045,4236-XPXAV,1,Femenino,0,1,1,5,1,0,Fibra óptica,0,1,0,1,1,1,Mensual,1,Cheque,99.15,465.05,3.257227332457293
3046,4237-CLSMM,0,Masculino,0,1,0,2,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.0,38.0,0.657030223390276
3047,4237-RLAQD,1,Masculino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque,45.85,45.85,1.5062417871222076
3048,4238-HFHSN,0,Masculino,1,1,0,61,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,82.15,4904.85,2.6987516425755587
3049,4238-JSSWH,0,Femenino,1,1,0,35,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,0,Tranferencia electrónica,102.05,3452.55,3.3524967148488827
3050,4248-HCETZ,1,Masculino,1,1,0,30,1,0,Fibra óptica,0,1,1,0,0,0,Mensual,1,Cheque,79.65,2365.15,2.616622864651774
3051,4248-QPAVC,1,Femenino,1,1,0,17,1,1,Fibra óptica,1,0,1,0,0,0,Mensual,1,Tranferencia electrónica,85.35,1463.45,2.8038764783180024
3052,4250-FDVOU,1,Femenino,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Mensual,0,Cheque electrónico,56.25,389.1,1.847897503285151
3054,4250-WAROZ,0,Masculino,1,1,1,60,1,1,Fibra óptica,1,1,0,0,0,1,Mensual,1,Cheque electrónico,93.25,5774.55,3.0634034165571613
3055,4250-ZBWLV,1,Masculino,0,0,0,68,1,1,Fibra óptica,0,1,1,1,1,1,Anual,0,Cheque electrónico,108.45,7176.55,3.5627463863337714
3056,4254-QPEDE,0,Femenino,0,1,0,52,0,2,DSL,1,1,1,1,1,1,Bienal,0,TDC,66.25,3330.1,2.176412614980289
3057,4255-DDUOU,1,Femenino,0,1,1,1,1,0,No,2,2,2,2,2,2,Mensual,1,Cheque,20.5,20.5,0.6734559789750328
3058,4256-ZWTZI,0,Femenino,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Mensual,1,Cheque,51.0,286.8,1.6754270696452036
3059,4257-GAESD,0,Femenino,0,0,0,6,0,2,DSL,0,0,0,0,1,1,Mensual,0,TDC,45.0,298.7,1.4783180026281209
3061,4273-MBHYA,0,Femenino,0,0,1,1,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,89.35,89.35,2.9352825229960575
3062,4274-DRSQT,0,Femenino,0,0,0,66,1,1,Fibra óptica,0,1,0,0,1,0,Anual,1,Tranferencia electrónica,88.9,6000.1,2.9204993429697765
3063,4274-OWWYO,1,Masculino,0,0,0,1,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,Cheque electrónico,74.35,74.35,2.4425098554533506
3064,4277-BWBML,0,Masculino,0,1,1,72,1,0,No,2,2,2,2,2,2,Bienal,0,Tranferencia electrónica,19.95,1322.85,0.6553876478318003
3065,4277-PVRAN,1,Femenino,0,0,0,8,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,Tranferencia electrónica,80.1,679.3,2.6314060446780547
3066,4277-UDIEF,0,Masculino,0,1,1,24,1,1,DSL,1,0,0,1,1,1,Mensual,0,Tranferencia electrónica,81.0,1923.85,2.6609724047306176
3067,4280-DLSHD,0,Masculino,0,1,0,8,1,0,DSL,0,1,1,0,0,0,Mensual,1,Cheque,54.75,445.85,1.7986202365308803
3068,4282-ACRXS,0,Masculino,1,1,0,38,0,2,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,24.85,955.75,0.8163600525624178
3069,4282-MSACW,0,Masculino,0,0,0,68,1,1,Fibra óptica,1,1,1,1,1,1,Anual,1,TDC,117.2,8035.95,3.850197109067017
3070,4282-YMKNA,1,Femenino,0,0,0,9,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,74.75,706.6,2.455650459921156
3071,4283-FUTGF,1,Masculino,1,0,0,19,1,1,Fibra óptica,0,0,1,0,0,0,Mensual,1,Cheque electrónico,79.85,1471.75,2.6231931668856765
3072,4283-IVYCI,0,Masculino,0,0,0,9,1,0,DSL,1,0,0,1,0,1,Mensual,0,Cheque,64.95,547.8,2.133705650459921
3073,4285-GYRQC,1,Femenino,0,1,0,7,1,0,Fibra óptica,0,0,1,0,1,0,Mensual,1,Cheque electrónico,86.25,587.1,2.8334428383705648
3074,4289-DTDKW,1,Masculino,0,1,0,40,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,Cheque electrónico,101.3,4113.1,3.3278580814717476
3075,4290-BSXUX,1,Masculino,0,1,0,3,1,1,Fibra óptica,0,0,0,1,0,0,Mensual,1,Tranferencia electrónica,79.65,251.75,2.616622864651774
3077,4291-HPAXL,0,Masculino,0,0,1,1,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,19.85,19.85,0.6521024967148489
3078,4291-HYEBC,0,Femenino,1,1,1,28,0,2,DSL,0,1,0,0,0,1,Anual,1,Cheque electrónico,39.1,1096.6,1.2844940867279895
3079,4291-SHSBH,0,Masculino,0,0,0,7,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,69.55,521.35,2.2848226018396844
3080,4291-TPNFG,0,Masculino,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Bienal,1,Tranferencia electrónica,82.3,5980.55,2.7036793692509855
3081,4291-YZODP,0,Femenino,0,0,1,7,1,0,No,2,2,2,2,2,2,Anual,0,Cheque,20.05,96.8,0.6586727989487516
3082,4293-ETKAP,0,Femenino,0,1,1,65,1,1,DSL,0,1,0,1,1,1,Bienal,1,Tranferencia electrónica,79.4,5071.9,2.6084099868593955
3083,4295-YURET,0,Femenino,1,1,1,56,1,0,DSL,1,0,0,1,1,1,Bienal,1,TDC,72.6,4084.35,2.3850197109067013
3084,4298-OYIFC,0,Masculino,0,1,0,15,1,1,Fibra óptica,0,0,1,1,1,1,Mensual,1,Cheque electrónico,103.45,1539.8,3.3984888304862024
3085,4299-OPXEJ,0,Femenino,0,0,0,56,1,0,No,2,2,2,2,2,2,Bienal,1,Tranferencia electrónica,19.55,1080.55,0.6422470433639947
3086,4299-SIMNS,0,Masculino,0,0,0,9,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,1,Cheque electrónico,81.15,784.45,2.665900131406045
3087,4301-VVZKA,0,Masculino,0,1,0,16,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,75.4,1189.4,2.4770039421813403
3088,4302-ZYFEL,0,Masculino,0,1,1,69,1,0,No,2,2,2,2,2,2,Anual,1,TDC,20.55,1403.1,0.6750985545335085
3089,4304-TSPVK,0,Femenino,0,1,0,68,1,1,Fibra óptica,1,1,1,1,1,1,Bienal,0,Tranferencia electrónica,114.9,7843.55,3.7746386333771356
3090,4304-XUMGI,0,Masculino,1,1,1,50,1,1,DSL,1,1,1,0,0,1,Bienal,1,Tranferencia electrónica,75.15,3822.45,2.468791064388962
3091,4307-KTUMW,1,Masculino,0,1,0,53,1,1,Fibra óptica,1,0,1,0,0,1,Mensual,0,Cheque electrónico,93.9,5029.2,3.0847568988173455
3092,4307-KWMXE,0,Masculino,0,0,0,10,0,2,DSL,0,1,0,1,0,0,Mensual,0,Cheque electrónico,35.75,389.8,1.1744415243101183
3093,4310-KEDTB,0,Femenino,0,0,1,26,0,2,DSL,0,0,1,0,0,0,Mensual,1,Cheque,29.8,786.5,0.9789750328515111
3094,4311-QTTAI,0,Femenino,0,0,0,16,1,0,No,2,2,2,2,2,2,Anual,0,TDC,19.35,295.55,0.635676741130092
3095,4312-GVYNH,0,Femenino,0,1,0,70,0,2,DSL,1,0,1,1,0,1,Bienal,1,Tranferencia electrónica,49.85,3370.2,1.6376478318002627
3096,4312-KFRXN,0,Masculino,0,1,0,72,1,1,No,2,2,2,2,2,2,Bienal,0,Cheque,25.4,1710.9,0.8344283837056504
3097,4315-MURBD,1,Femenino,0,0,0,12,1,0,Fibra óptica,1,0,0,1,1,1,Mensual,1,Tranferencia electrónica,98.9,1120.95,3.2490144546649145
3098,4316-XCSLJ,0,Masculino,0,0,1,17,1,0,DSL,1,0,0,0,0,0,Mensual,1,Cheque,50.3,846.8,1.652431011826544
3099,4317-VTEOA,1,Masculino,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Mensual,1,Cheque electrónico,50.75,50.75,1.6672141918528252
3100,4318-RAJVY,0,Femenino,0,0,0,10,1,0,No,2,2,2,2,2,2,Anual,1,Cheque,19.8,198.25,0.6504599211563732
3101,4320-QMLLA,0,Masculino,0,0,0,7,1,0,DSL,0,0,0,0,1,0,Mensual,0,Cheque,54.85,370.4,1.8019053876478317
3102,4322-RCYMT,1,Masculino,0,1,1,68,1,1,DSL,0,1,1,1,0,1,Anual,1,Tranferencia electrónica,75.8,5293.95,2.490144546649146
3103,4323-ELYYB,0,Masculino,0,1,1,13,1,0,No,2,2,2,2,2,2,Anual,0,Cheque,20.0,218.55,0.657030223390276
3104,4323-OHFOW,0,Femenino,1,1,0,70,1,1,Fibra óptica,0,1,0,1,1,1,Anual,1,Tranferencia electrónica,105.55,7195.35,3.467477003942181
3105,4323-SADQS,1,Masculino,0,1,1,7,0,2,DSL,1,0,0,1,0,0,Mensual,1,Cheque electrónico,34.5,279.25,1.133377135348226
3106,4324-AHJKS,0,Femenino,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Mensual,0,TDC,55.8,300.4,1.8331143232588698
3107,4324-BZCKL,0,Femenino,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Mensual,1,Cheque,55.55,551.3,1.8249014454664914
3108,4325-NFSKC,1,Masculino,1,0,0,19,1,1,Fibra óptica,1,0,0,0,1,0,Mensual,1,Cheque electrónico,90.6,1660.0,2.9763469119579495
3109,4328-VUFWD,0,Femenino,0,0,0,39,1,0,DSL,0,0,0,1,0,1,Anual,0,Cheque electrónico,59.3,2209.15,1.948094612352168
3110,4329-YPDDQ,0,Masculino,0,0,0,20,1,0,Fibra óptica,1,1,1,1,1,1,Mensual,1,Tranferencia electrónica,108.2,2203.7,3.5545335085413927
3111,4332-MUOEZ,0,Masculino,1,1,1,20,1,0,Fibra óptica,1,0,1,1,0,1,Anual,0,TDC,94.3,1818.3,3.097897503285151
3112,4334-HOWRP,0,Masculino,1,1,0,72,0,2,DSL,1,1,1,1,1,1,Bienal,1,TDC,64.95,4546.0,2.133705650459921
3113,4335-BSMJS,0,Femenino,0,0,0,62,1,1,No,2,2,2,2,2,2,Bienal,1,TDC,25.8,1563.95,0.8475689881734559
3114,4335-UPJSI,0,Femenino,0,0,1,24,1,0,No,2,2,2,2,2,2,Bienal,0,Cheque,19.75,498.1,0.6488173455978975
3115,4338-EYCER,0,Masculino,0,1,0,21,1,0,DSL,0,0,0,0,1,0,Mensual,0,Tranferencia electrónica,54.6,1125.2,1.7936925098554533
3116,4342-HENTK,1,Femenino,1,0,0,2,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,70.65,142.35,2.32095926412615
3117,4342-HFXWS,0,Femenino,0,1,1,48,1,0,DSL,1,0,1,1,1,0,Anual,0,Tranferencia electrónica,69.7,3023.65,2.2897503285151117
3118,4343-EJVQB,0,Masculino,0,0,0,7,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,0,Cheque,74.35,533.6,2.4425098554533506
3119,4349-GFQHK,1,Masculino,0,0,0,1,1,1,DSL,0,0,1,0,0,0,Mensual,0,Cheque electrónico,54.35,54.35,1.7854796320630748
3120,4350-ZTLPI,0,Femenino,0,1,0,53,1,1,Fibra óptica,0,1,1,1,1,1,Anual,1,Tranferencia electrónica,108.95,5718.2,3.5791721419185283
3121,4351-QLCSU,1,Femenino,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Mensual,1,TDC,55.0,55.0,1.8068331143232588
3122,4353-HYOJD,0,Femenino,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Mensual,0,Cheque,49.85,1336.15,1.6376478318002627
3123,4355-CVPVS,0,Femenino,0,1,1,56,1,0,Fibra óptica,0,0,0,0,1,1,Anual,0,Tranferencia electrónica,88.9,4968.0,2.9204993429697765
3124,4355-HBJHH,1,Masculino,0,1,1,67,1,1,DSL,1,0,1,0,1,1,Bienal,1,Cheque electrónico,79.7,5293.4,2.6182654402102497
3125,4359-INNWN,0,Femenino,0,0,0,17,1,0,No,2,2,2,2,2,2,Anual,0,TDC,20.05,337.9,0.6586727989487516
3126,4360-PNRQB,0,Masculino,0,0,0,18,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Tranferencia electrónica,75.6,1395.05,2.4835742444152427
3127,4360-QRAVE,0,Masculino,1,0,0,37,0,2,DSL,0,1,1,0,0,0,Mensual,0,Cheque electrónico,36.65,1315.0,1.2040078843626807
3128,4361-BKAXE,1,Femenino,0,0,0,41,1,1,Fibra óptica,1,1,1,1,1,1,Mensual,1,Tranferencia electrónica,114.5,4527.45,3.7614980289093296
3129,4361-FEBGN,0,Masculino,0,0,0,48,1,0,No,2,2,2,2,2,2,Bienal,0,TDC,20.15,982.95,0.6619579500657029
3130,4361-JEIVL,1,Masculino,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,44.4,44.4,1.4586070959264126
3131,4365-MSDYN,0,Masculino,0,1,0,8,1,0,No,2,2,2,2,2,2,Mensual,1,Tranferencia electrónica,19.55,161.15,0.6422470433639947
3132,4366-CTOUZ,0,Femenino,0,0,0,50,1,0,Fibra óptica,0,1,0,1,1,1,Bienal,1,Cheque,100.2,5038.45,3.2917214191852824
3133,4367-NHWMM,0,Femenino,0,0,0,1,0,2,DSL,0,0,0,0,0,0,Mensual,1,Cheque,24.9,24.9,0.8180026281208935
3134,4367-NUYAO,0,Masculino,0,1,1,0,1,1,No,2,2,2,2,2,2,Bienal,0,Cheque,25.75,,0.8459264126149802
3135,4369-HTUIF,1,Masculino,1,0,0,6,1,0,Fibra óptica,1,0,0,0,1,0,Mensual,1,Tranferencia electrónica,85.15,503.6,2.7973061760841
3136,4369-NYSCF,0,Masculino,0,0,0,56,1,0,DSL,0,1,0,1,1,1,Anual,1,Tranferencia electrónica,75.75,4284.65,2.48850197109067
3137,4373-MAVJG,1,Femenino,0,1,1,14,1,1,Fibra óptica,0,1,0,0,0,1,Mensual,1,Tranferencia electrónica,90.9,1259.0,2.986202365308804
3138,4373-VVHQL,0,Masculino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Cheque electrónico,44.75,44.75,1.4701051248357424
3139,4374-YMUSQ,0,Masculino,0,0,0,34,1,1,Fibra óptica,1,1,1,1,1,1,Anual,0,TDC,116.25,3899.05,3.818988173455979
3140,4376-KFVRS,0,Masculino,0,1,1,72,1,1,Fibra óptica,1,1,1,1,1,1,Bienal,1,TDC,114.05,8468.2,3.746714848883048
3141,4377-VDHYI,0,Masculino,0,1,1,32,1,0,Fibra óptica,1,1,0,0,0,1,Anual,1,Cheque electrónico,90.8,3023.85,2.9829172141918527
3142,4378-BZYFP,0,Masculino,0,0,0,17,1,0,No,2,2,2,2,2,2,Anual,1,Cheque,20.5,365.8,0.6734559789750328
3143,4378-MYPGO,0,Masculino,0,1,1,68,1,0,Fibra óptica,1,1,1,0,1,1,Bienal,1,Tranferencia electrónica,105.25,7173.15,3.4576215505913273
3144,4381-MHQDC,0,Femenino,0,0,0,47,1,1,DSL,1,0,1,1,0,0,Bienal,1,Cheque,65.0,2879.9,2.135348226018397
3145,4385-GZQXV,1,Femenino,1,0,0,16,1,0,Fibra óptica,0,0,0,1,1,1,Mensual,1,Cheque electrónico,94.45,1511.2,3.1028252299605783
3146,4385-ZKVNW,0,Masculino,0,1,1,44,1,0,DSL,0,1,0,1,0,0,Mensual,1,Tranferencia electrónica,54.9,2549.1,1.8035479632063074
3147,4389-UEFCZ,0,Femenino,0,1,0,72,1,1,Fibra óptica,1,0,1,0,1,1,Bienal,1,Cheque electrónico,105.5,7544.0,3.4658344283837055
3148,4390-KYULV,1,Masculino,0,1,0,3,1,0,No,2,2,2,2,2,2,Mensual,1,TDC,20.55,51.15,0.6750985545335085
3149,4391-LNRXK,0,Masculino,0,0,0,22,1,0,Fibra óptica,0,1,1,1,0,1,Mensual,1,Tranferencia electrónica,94.95,2142.8,3.119250985545335
3150,4391-RESHN,1,Masculino,0,0,0,23,1,1,Fibra óptica,0,0,1,1,1,1,Mensual,1,Cheque,104.05,2470.1,3.4181997371879103
3151,4393-GEADV,0,Masculino,0,1,1,70,1,1,Fibra óptica,1,1,1,1,1,1,Bienal,0,TDC,114.75,7842.3,3.7697109067017083
3152,4393-OBCRR,0,Femenino,0,0,0,3,1,0,No,2,2,2,2,2,2,Anual,0,Cheque,20.25,71.2,0.6652431011826544
3153,4393-RYCRE,0,Masculino,0,0,0,44,1,0,Fibra óptica,1,1,1,0,1,1,Anual,1,Cheque electrónico,106.05,4510.8,3.483902759526938
3154,4395-PZMSN,0,Masculino,1,0,0,5,1,0,Fibra óptica,0,1,0,0,0,1,Mensual,1,Cheque electrónico,85.55,408.5,2.810446780551905
3155,4396-KLSEH,0,Masculino,0,0,0,4,1,0,No,2,2,2,2,2,2,Mensual,1,Cheque electrónico,19.85,63.0,0.6521024967148489
3156,4397-FRLTA,0,Femenino,0,0,0,4,1,0,No,2,2,2,2,2,2,Mensual,0,Cheque,20.15,84.5,0.6619579500657029
3157,4398-HSCJH,1,Femenino,0,0,0,3,1,1,DSL,0,0,0,1,1,0,Mensual,1,Cheque electrónico,63.6,155.65,2.0893561103810776
3158,4402-FTBXC,0,Masculino,0,0,0,54,1,0,Fibra óptica,1,0,1,0,1,0,Mensual,0,Cheque,89.8,4667.0,2.950065703022339
3159,4403-BWPAY,0,Masculino,0,0,0,14,1,1,No,2,2,2,2,2,2,Anual,1,TDC,24.8,321.7,0.8147174770039421
3160,4404-HIBDJ,1,Femenino,0,0,0,25,1,0,DSL,1,1,1,1,1,0,Anual,0,Cheque,74.3,1863.8,2.440867279894875
3161,4412-YLTKF,1,Femenino,1,0,0,27,1,1,Fibra óptica,0,0,1,0,0,0,Mensual,1,Cheque electrónico,78.05,2135.5,2.5640604467805517
3162,4415-IJZTP,1,Femenino,0,0,0,1,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque electrónico,74.5,74.5,2.447437582128778
3163,4415-WNGVR,0,Femenino,1,1,0,12,1,0,DSL,1,0,1,1,1,1,Anual,1,Cheque electrónico,79.2,943.85,2.6018396846254928
3164,4418-LZMSV,0,Masculino,0,1,1,13,1,0,DSL,0,1,1,1,0,0,Mensual,0,Tranferencia electrónica,61.8,750.1,2.0302233902759523
3165,4419-UJMUS,0,Masculino,0,1,1,69,1,1,Fibra óptica,0,0,0,1,1,1,Bienal,1,Cheque electrónico,99.35,6856.45,3.2637976346911954
3166,4422-QVIJA,0,Femenino,0,0,1,35,1,1,DSL,0,0,0,0,0,0,Mensual,0,Cheque,50.15,1655.35,1.6475032851511169
3167,4423-JWZJN,0,Masculino,0,1,1,64,1,1,Fibra óptica,0,0,1,0,0,1,Anual,0,TDC,90.25,5629.15,2.96484888304862
3168,4423-YLHDV,1,Femenino,0,1,0,21,1,1,Fibra óptica,1,0,1,0,1,1,Mensual,1,Tranferencia electrónica,104.4,2200.25,3.4296977660972403
3169,4424-TKOPW,1,Masculino,1,0,0,2,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,Cheque electrónico,93.85,196.75,3.0831143232588696
3170,4425-OWHWB,0,Femenino,0,0,0,20,1,0,No,2,2,2,2,2,2,Anual,1,TDC,19.35,433.75,0.635676741130092
3171,4429-WYGFR,0,Masculino,0,0,0,26,1,0,DSL,0,0,0,1,0,0,Mensual,0,Tranferencia electrónica,49.15,1237.3,1.614651773981603
3172,4430-UZIPO,1,Masculino,0,0,0,3,0,2,DSL,0,1,0,1,0,0,Mensual,1,Cheque,36.85,108.7,1.2105781865965834
